"1=Left-Cerebellum-Cortex","2=Left-Thalamus-Proper","3=Left-Caudate","4=Left-Putamen","5=Left-Pallidum","6=Left-Hippocampus","7=Left-Amygdala","8=Left-Accumbens-area","9=Left-VentralDC","10=Right-Cerebellum-Cortex","11=Right-Thalamus-Proper","12=Right-Caudate","13=Right-Putamen","14=Right-Pallidum","15=Right-Hippocampus","16=Right-Amygdala","17=Right-Accumbens-area","18=Right-VentralDC","19=ctx-lh-bankssts","20=ctx-lh-caudalanteriorcingulate","21=ctx-lh-caudalmiddlefrontal","22=ctx-lh-cuneus","23=ctx-lh-entorhinal","24=ctx-lh-fusiform","25=ctx-lh-inferiorparietal","26=ctx-lh-inferiortemporal","27=ctx-lh-isthmuscingulate","28=ctx-lh-lateraloccipital","29=ctx-lh-lateralorbitofrontal","30=ctx-lh-lingual","31=ctx-lh-medialorbitofrontal","32=ctx-lh-middletemporal","33=ctx-lh-parahippocampal","34=ctx-lh-paracentral","35=ctx-lh-parsopercularis","36=ctx-lh-parsorbitalis","37=ctx-lh-parstriangularis","38=ctx-lh-pericalcarine","39=ctx-lh-postcentral","40=ctx-lh-posteriorcingulate","41=ctx-lh-precentral","42=ctx-lh-precuneus","43=ctx-lh-rostralanteriorcingulate","44=ctx-lh-rostralmiddlefrontal","45=ctx-lh-superiorfrontal","46=ctx-lh-superiorparietal","47=ctx-lh-superiortemporal","48=ctx-lh-supramarginal","49=ctx-lh-frontalpole","50=ctx-lh-temporalpole","51=ctx-lh-transversetemporal","52=ctx-lh-insula","53=ctx-rh-bankssts","54=ctx-rh-caudalanteriorcingulate","55=ctx-rh-caudalmiddlefrontal","56=ctx-rh-cuneus","57=ctx-rh-entorhinal","58=ctx-rh-fusiform","59=ctx-rh-inferiorparietal","60=ctx-rh-inferiortemporal","61=ctx-rh-isthmuscingulate","62=ctx-rh-lateraloccipital","63=ctx-rh-lateralorbitofrontal","64=ctx-rh-lingual","65=ctx-rh-medialorbitofrontal","66=ctx-rh-middletemporal","67=ctx-rh-parahippocampal","68=ctx-rh-paracentral","69=ctx-rh-parsopercularis","70=ctx-rh-parsorbitalis","71=ctx-rh-parstriangularis","72=ctx-rh-pericalcarine","73=ctx-rh-postcentral","74=ctx-rh-posteriorcingulate","75=ctx-rh-precentral","76=ctx-rh-precuneus","77=ctx-rh-rostralanteriorcingulate","78=ctx-rh-rostralmiddlefrontal","79=ctx-rh-superiorfrontal","80=ctx-rh-superiorparietal","81=ctx-rh-superiortemporal","82=ctx-rh-supramarginal","83=ctx-rh-frontalpole","84=ctx-rh-temporalpole","85=ctx-rh-transversetemporal","86=ctx-rh-insula"
109232.256032283,36109.5992397682,7084.40072317049,29297.1135425633,28099.9941571504,37509.0553333457,16038.7048965361,8129.70015454025,37821.5638470873,64504.9601970538,25457.628279109,19971.1307306496,40875.0114772525,25990.4274489111,18291.3476132983,10048.8606792438,17018.8410668187,40125.7905913033,1078.89907960431,2081.71925143118,4142.62935389915,7142.63306499814,6074.16614736291,11444.6942084049,13817.2633437761,12029.0864803185,12259.4243791342,17283.192437835,22730.3520021331,22153.083355058,27392.0532250847,24396.6842623153,18688.9165665739,383.35668704944,3813.73178338062,5971.53440207767,6488.40624888713,17761.2399078605,22633.2557055287,3383.85075220221,23036.8385221589,13735.9290415978,9269.45398066856,26036.7732813332,26826.5190675175,29473.4957896876,13316.3089661705,20744.8299836101,6206.63055171655,11683.3345926479,26862.6481173796,46555.0101949079,2242.52502297974,21176.1116707951,2119.01594831579,3143.19410672761,11211.2873018384,9853.97001052665,5183.1710001647,19699.7022198068,2624.56739612971,10268.7568085258,3912.49306337751,17510.642480935,15806.595392937,17760.5161165132,16209.7766295625,5814.68093385175,1608.81859835907,2662.99532192014,4153.30222344102,18097.7886655987,8601.09574569773,8366.31957767194,20576.6297333798,14895.0270002993,6906.6798332613,9913.43997989327,44707.4764076974,26497.7978519275,15975.7688917344,12312.8368629474,8836.0690366276,9417.66131873464,6011.48178770556,29139.6057687793
109312.471720244,36394.9976260889,7105.35128165968,29336.896393734,28110.815214783,37511.4789865161,16040.9048774656,8133.67297927022,37857.3310052082,64548.8487931937,25444.0648542535,20191.2246261445,41205.2702490743,26010.9162060837,18376.1769919528,10178.2023151005,17056.0668631189,40231.2663467289,1081.0859781889,2367.11816952541,4178.43580134516,7604.72257107758,6101.50867775548,11730.1193603738,13983.4553588503,12078.0401211334,12280.7010223725,17299.351181889,22612.2430672613,22202.106112848,27690.5968515421,24738.149488634,18691.0400898055,386.228926877549,3891.5636380444,5964.03643191827,6494.489664361,17574.6366955468,22156.0115112511,3384.04608415347,23053.1858660307,13739.7348358791,9400.70157929894,26153.6024246874,27270.0722324466,29466.7008558159,13333.5514860875,20682.6999328412,6289.52992285811,11933.7706648558,27165.2492359488,46876.8425173266,2431.4090348933,21158.8097372726,2459.09412853961,3126.53753773845,11472.4062755482,10358.2713845658,5239.89987750282,20147.8671354975,2632.14612181229,10322.5990697043,3923.93196668528,17446.8556882488,15809.2303046426,17975.4649159736,16689.4562520189,5819.30802331353,1687.37370698067,2670.89220731589,4151.67065174261,17415.7172264681,8610.70231312304,8378.47455054545,20794.6846203975,14793.1598739388,6907.20984883106,10043.0183558074,45256.467037864,26839.9857195596,16298.3051763003,12394.7605884258,8919.98750066146,9477.28282352677,6021.36561735929,29322.8897634428
109360.368554498,36402.9631126155,7057.58404222969,29174.8416827838,28075.405638814,37344.3222175553,16024.5540681374,7970.56443991035,37312.4642701112,64130.9003797844,25088.0574646671,19705.4911694113,40583.1998709198,25769.1310189771,18295.3887046315,10176.0986541539,16923.0052120953,39812.294384724,1077.31183793611,1855.09698762535,4004.76959612698,7590.90087476815,6097.84460469754,11687.8290550984,13865.7905427284,12160.3254754366,12276.143559037,17274.4554736607,22528.4161413279,22085.2298291577,27680.7969917073,24663.681110127,18610.9298231407,384.156183887448,3759.44990103028,5949.61157853517,6189.05040055828,17323.6028814127,21826.41542665,3365.88127553189,22263.7990571623,13718.236665453,9154.53288164508,25382.7816770755,26562.3775000544,29088.5458045845,13148.6019149548,20653.8739720884,6176.10576040414,11743.0628014607,24208.2882876013,46200.6035829885,2211.97300371938,21030.4488030474,1996.70982984995,2926.21369266848,11474.7937404151,10343.7207274655,5173.50006758352,20078.1931236226,2606.42731480557,10451.9434437891,3923.06085199671,17361.7197686529,15794.5719241789,17967.0954774744,16688.2136658641,5743.38563329191,1669.66149437352,2671.60249268031,4169.84407707455,17169.6085244992,8520.08559298498,8377.42407042743,20074.2989755687,14576.9103776036,6907.17694993562,9999.61698280845,41986.7911839243,26496.3674350715,16275.4625989388,12296.5556924808,8872.66923528054,9477.36891683703,6019.2860672496,29279.5284991581
109059.496465924,36344.9156031185,6968.25223573257,28991.9014093548,27325.3451412912,37082.8719090638,15855.7392056496,7850.32725018486,36071.3519040456,63452.422620249,25028.1591833015,19583.8671514944,39176.1259483602,25145.2532245171,17183.2540170855,10154.901115855,16936.0555026007,39887.9676116594,992.957709359631,863.128286399179,4068.08830379198,7520.6624749784,6058.75444813608,11469.9533233653,13714.8844736776,11757.6284257112,12216.1423203256,16706.8408303328,22697.1014749545,21788.1856233715,27597.9894419536,24450.7439624399,13461.1278043321,189.984695820962,3434.46483314271,5897.95561080883,6366.70642520077,17122.768416581,19900.1058703792,2264.89316988481,21840.7305111153,13002.4385657263,4906.08384492088,25039.4862895544,25594.7174796755,27997.8490327989,12752.4191888501,19345.4163389087,5807.97452221951,10785.3210660908,21950.3082529134,44854.3268753146,1127.74332787088,21059.2377755505,848.751214468194,3069.50294305078,11353.4870212097,10255.0583611595,4960.34399710438,19896.0583300983,2609.44909158943,10081.5817171169,3914.02052497763,17551.5558294092,15806.3589787129,17828.886638996,16638.8202329755,593.323104231537,1439.13943578094,2648.09451942874,3942.62168476529,17670.6850282474,6423.29799486534,7756.14948696682,15622.813770791,13936.2962003463,6901.50541506393,9238.46919778095,37813.5029084045,24689.1928148669,15814.8433014536,12135.6709076228,8765.13010811451,9434.60145570623,6007.28092671746,28264.9646744012
109274.375232096,36344.8808827754,7049.06544268876,29320.9035058161,28021.9059122168,37306.3025230872,16035.8714193994,8133.30847108981,37170.6017694762,64154.2059620861,25454.6957492721,20169.4236020764,41171.2540653814,25970.1975360322,18375.2949251258,10139.6709352565,17045.2231145494,40223.322590983,1081.74858502951,2375.43240222125,4072.72117242974,7427.42534287163,6056.53689026879,11709.8509206636,13944.0213170989,12339.9670603854,12278.2733065163,17313.3781621514,22784.8106466802,21962.3758272147,27633.080076966,24494.7974897795,18677.1066723523,385.855547587445,3880.18869317637,5976.12491402926,6498.93422953627,17128.322602337,22656.6909797238,3358.92165585537,22658.2774467045,13698.6482223898,9148.87444714899,26152.8573027613,27289.8208698509,29589.9780148884,13332.3161070547,20595.5528808351,6290.79667990816,11958.1142513156,27159.0925362961,46884.8373879595,2369.91287326851,21211.8580981717,2458.61436535401,3114.47736659285,11394.1868333278,10153.8631823404,5235.23499761452,20097.514438587,2623.98819200823,10584.9030745068,3924.4289532351,17670.3810660888,15808.9968181658,17975.2141419142,16387.3886563396,5807.96673310664,1688.10727073549,2659.04122739937,4169.26031207253,18152.2425905698,8582.55635575176,8377.48484879197,20533.8652394069,15013.6876684563,6906.39058916515,9962.50117102091,45283.186545603,26845.5900582726,16309.2292542559,12390.3027887997,8918.89582828007,9465.50551882153,6021.2280685216,29334.5894563366
105767.136324803,35478.8700068383,6707.18484240436,27997.082583609,26715.4561711608,36602.5316826538,15766.4488419848,7046.88386597081,34289.8803609104,62677.8650095225,23719.051918936,16524.2663953725,38231.7268235702,25281.3106666204,17929.8254410059,10104.1402591885,16794.9862191593,39174.7793103399,1012.81380416632,673.212345259503,3721.98820846557,7370.37133673085,6031.67983064218,11376.2794245448,13650.3431176101,11374.9197195821,11997.8460094145,16014.9085863148,21778.6317985691,20936.8559528395,27366.0499551761,24198.5798833488,13851.6993965383,147.793054645721,2413.83165237523,5710.02329242469,6091.39853171985,15807.0822382602,18142.9965477193,2304.53486017767,20079.8318004025,13044.0373697056,5070.79665744495,24320.3328179189,24301.1566351655,27526.9080442027,12942.2699027804,19469.4443365137,5063.66287284088,10231.8419053114,17803.8638756309,44042.0018422696,233.320838083913,20495.059271391,817.287015110016,2559.55193279897,10793.4405456684,10107.8813296023,4903.40420034204,19653.2954196815,2242.53722683845,9552.52135582664,3730.31932305337,16380.4391151584,15533.1249216816,17777.2016522563,16293.7313249274,905.718584070385,1152.91570198358,2558.49878909542,3904.75203628021,16147.9979112675,6421.98364094916,8094.96003352887,16210.7796622243,12979.7275260034,6891.23006553847,7517.834928814,33180.8131593424,23209.2660215807,15349.2785241946,12000.1313517702,8141.53913315773,9427.77045757149,5990.82325584352,28648.2131867919
108345.678967795,35880.1741160446,6969.38215603356,28530.4048234749,27556.6673410516,36308.1333628069,15709.0894150469,7974.6677813523,35424.0607440771,63593.1177728655,24663.1349694137,18942.4136806868,38827.8143771198,25319.7223158046,17676.5927072836,10063.9013603365,16827.7587855537,39525.8627701226,1031.1614510013,1279.95444465325,3861.85618869615,7365.59886934373,6056.69292924569,11387.1018825251,13614.4380726599,11529.4362128947,12155.8114813215,16720.7791813454,22338.5419692979,21206.1385442209,27535.2794558492,23702.124549759,16271.7993295288,167.69550757021,3562.05559228541,5808.26438689793,5951.10450284515,16596.8498806599,20217.6390752837,2364.02094709517,22138.6547275925,13064.447795371,6528.88514204027,25446.2603643285,24957.4873813931,28112.36890894,13043.0868976605,19669.6358616843,5364.5609569032,11132.7808415173,23125.9224183573,45340.5425367905,773.428372304937,21077.0303851098,1299.72324883421,2774.63818063517,11275.0602977743,10122.3232791906,5054.10380484154,19735.4537381276,2567.89385316441,9944.82771508093,3880.84822510172,16691.1569629029,15656.5838301992,17791.4118865727,16238.6724544086,3497.41801468502,1417.36994499752,2594.74564255123,3998.61354800146,17013.2652073587,6977.81273649808,8332.32845946525,17756.8098025517,14025.7735051194,6900.25352597202,8477.35982186709,40083.5910555061,24823.9529055738,15941.5772818104,12177.9431918185,8662.87310438209,9153.16272615164,6012.69609423922,28995.2841154329
109304.165333549,36389.7513510268,7105.61972566508,29338.7959948583,28110.945801869,37511.0289552514,16038.3445208076,8133.53693422547,37849.2585466094,64548.1894542277,25496.33723997,20156.4383557198,41202.1965982225,26010.2674535936,18373.377674737,10177.8036277458,17053.1309916966,40231.2510477114,1081.69878210034,2388.8808689469,4235.00505040516,7605.19568475784,6102.1560624335,11696.1220560189,13980.5082026222,12278.7214474335,12282.4558713189,17384.1193350761,22748.4312770348,22202.611994057,27669.3702709596,24734.990473337,18627.7231116877,384.194766392873,3881.00122340384,5962.96483716893,6487.77425132936,17812.1573886441,22579.6883584314,3009.87311702617,23051.5709463438,13750.6257985413,9395.00624289748,26141.1012319239,27285.215525887,29635.8535256927,13333.7867739326,20592.424268354,6254.26937554718,11923.6534133703,27161.8803259943,46884.3313853843,2404.67838859314,21128.1911745518,2456.67226846685,3197.65453701257,11401.4146435544,10345.5417098072,5099.33158307511,20136.6530365539,2638.50953052519,10519.4116352789,3911.31378332264,17680.4192196813,15809.4684395497,17955.0391324065,16691.3093648767,5749.51706069976,1683.65108271135,2660.05484447954,4146.03006214171,18094.1052842709,8227.06563177769,8377.19758215756,20773.4655909783,14969.1690673787,6906.52065426728,9912.78865299956,45236.8281816244,26791.9423802922,16222.6073079848,12266.2457868198,8919.04905495205,9477.9948118194,6017.2387732045,29312.4710905608
109227.861077785,36352.0903522185,6918.88771455176,29229.860172038,27794.5383778643,37163.8108255058,15618.9608794911,8108.33791592649,37759.1424643183,64540.468914914,25429.3251033579,20011.1640028494,41057.7406181488,25988.4798693317,18367.511207353,10143.9818814142,16995.4089154296,40223.4628786207,1044.05336139043,1657.57799346163,4177.19821356866,7585.61669496761,5927.93703977868,11641.439757057,13974.8440419496,12318.7947563007,12111.0284305041,17255.828133757,22666.5134322904,21652.3593011871,27649.978302747,24725.5236230163,17620.5751685063,337.832350994286,3888.54569385503,5949.0621074946,6476.85964092374,17723.1180228917,22672.9082369924,3375.62735926849,23039.9646851835,13684.9689585647,7145.25686088675,26016.5865653596,27261.015549507,29578.1499124487,13311.3876770805,20691.8985373549,6172.11257504298,11632.7149860729,24771.4260234198,46754.7991913361,2326.70968528875,21212.2793623914,1695.92074863776,3146.111668139,11420.5059746683,10352.609300037,5239.2054129201,20139.3649197982,2590.75461217575,10540.4571147598,3763.83031532733,17633.3026699325,15684.8309016884,17961.1015874464,16651.4838529257,5144.94488801839,1636.22511518229,2667.14624147154,4151.29800432263,18170.3924047095,8601.46539534879,8367.62340378226,18523.1803766999,15017.6702067662,6905.43403821124,9924.40918675548,42499.8018954303,26789.8839895948,16252.4612351762,12393.092647854,8846.08939593023,9426.9900767348,6021.15966573718,29297.0805599838
108936.062711279,36350.4592483662,6997.45392487384,29151.518282254,27082.6277527614,36780.0888450933,15973.7988465065,8015.06201799639,36608.7855939555,64500.3693897169,24993.1239154655,18974.9118332287,40077.3763384875,25674.5349435927,18308.4826005707,10157.1950686532,16932.2505712182,40112.2657756886,1081.26108192257,2031.29804165103,3985.93982247602,7558.17094545565,6001.82875257721,11444.7225802653,13774.8291527115,11665.8576499119,12010.6853788497,16315.5147676907,22347.0921768183,21233.4636060454,27418.0100741551,24655.2115524454,18280.7127487034,352.440452115727,3828.51454584027,5895.26656918001,6368.44794556856,16258.369440617,21799.5351068209,3047.96694821478,23037.7293343361,13410.8465726784,9386.47189863224,24989.1609889181,25546.8045819126,28824.3708638941,13092.6072459386,20663.8214825169,5846.31629822911,11678.75844556,26670.1749828396,46016.4883296443,568.165231149209,20468.1784799269,2129.58019225352,2792.66990968244,10891.020959454,10321.0684224064,4845.02855542645,19909.4279852689,2585.00321960193,9607.32606673362,3868.71056445403,16873.4056047851,15720.3255719967,17745.501029506,16666.4015994647,5431.55023575033,1636.00752185376,2644.87597809488,4102.03977229548,16887.1123939619,8277.82197595672,8367.94559214159,20741.3187911572,13714.2386804108,6905.17462213186,9489.38010458509,44560.2239405401,23626.578195094,15537.1468826896,12143.7832324315,8598.1599612771,9466.57688209601,5988.39504795888,28973.8799190322
107611.197820644,35982.07472311,6863.96595890471,28327.8574721771,27479.3848685594,36583.0809567743,15393.7735595999,7823.3332665988,37407.195056045,63958.3849051778,24624.2174331849,19333.0661167898,40313.9831130663,25655.0421472306,18271.6424261577,9752.25003897731,16939.6014284727,40096.8955408328,1011.40567499258,1567.91828587059,3853.5913763463,7022.36098531866,5912.00705658984,10947.2426655427,13820.6810056769,11762.9129873401,12207.3463180929,16976.2737808167,22411.3069677432,21412.981856472,27439.4071657357,24460.2855837265,18108.0525849038,187.935039086647,3767.87169325876,5884.8501311654,6360.09287446448,17265.0079076157,22394.0899153192,3138.85751999358,21754.0721162884,13614.5351727692,6903.56940801871,25497.1491894518,27003.0010558735,29239.2051743177,13082.0068020187,20299.5017017832,5545.60400186181,11500.0259432988,25644.5860481915,46710.8434586553,1802.47373774853,21170.9358680072,1616.90598730617,2957.77519842988,11296.7613649807,9723.93032318077,5123.06225369669,19727.0466841517,2565.52715307148,10245.3837691935,3885.90551793596,17013.9050654464,15601.4899530662,17917.3060577986,16477.1158900937,5642.19131977245,1491.95011732527,2646.52626365018,4055.62333276487,17701.7466743949,8300.48273929962,8352.01390207348,18028.2133059501,14850.3667730355,6899.09769806929,9001.55644552504,43513.2319752092,26177.6088284952,16075.2324761992,12175.8426825274,8832.64564510516,9067.58420910217,6013.25508591351,29035.8678473319
109319.997921205,36387.7432309929,7101.20521747135,29266.4847783288,27952.0014665686,37367.6644791304,16039.0281811137,8129.74643007749,37647.5603923686,64541.3950027078,25333.4933622372,20171.3982405943,41189.2982037272,26008.6389085981,18238.5148092983,10177.014310917,17049.6790691905,40228.0076762797,1081.73800698109,2356.55160448863,4135.09643723187,7595.94544748013,6098.86390536994,11718.7585108608,13940.7191317366,11974.9125356206,12276.5814014402,17084.5683048656,22674.2608199064,21971.3021589082,27679.8742973264,24709.819307907,18689.3391267814,386.829280595353,3890.07305170351,5979.17136621116,6494.66925613757,17300.4196964542,22267.8673515755,3384.00781422039,23039.1528536406,13640.6395717004,9400.51478113618,26129.8714093628,27242.4033970898,29602.0696627666,13331.951797714,20629.9790145563,6291.10726857767,11970.8363429848,26873.8990737604,46844.3583416594,2143.09974082132,21180.615070249,2452.78079097142,3080.03481738246,11462.9932952701,10353.6428184877,5237.23589796753,20140.667796873,2630.34819590952,10243.9156997201,3921.73193362687,17329.5437934293,15808.5434318506,17972.2451530194,16687.5889335675,5819.26205421868,1687.96129146981,2670.92268379312,4169.53647685832,17462.6032553577,8609.56152017973,8378.28942726855,20793.8261360222,14928.5144057559,6907.09341313189,10111.1244834001,44999.0181110743,26551.8408299506,16287.4301998013,12394.5892304213,8918.05165912322,9476.19712663454,6021.31961384614,29304.6908661118
106995.698517884,36163.1630153678,6816.90898900072,28729.2092286358,27531.8505068254,37340.2859446607,15845.7288395952,7765.82747669924,37463.6056872099,64013.6364695868,25151.2842841153,18733.5729826245,39915.8464618381,25624.2505965447,18299.7487555275,10165.0730261648,16836.998960332,39818.236544847,1018.51461324474,1007.19394541431,4066.97383863642,7582.82326056541,6041.42244621477,11675.9158469754,13709.2179980553,11822.5541287908,11978.6666496081,16761.6929653855,22429.3394466247,21772.6195254788,27449.354996833,24717.7810979441,18019.1838296427,197.029844728282,3355.77559585808,5850.70033796264,6313.45125586529,17158.4683598934,22297.18676968,2924.02885311519,22494.1502981099,13530.5136503953,6611.27648828095,25215.0714804389,26543.1738088587,29317.9626688008,13103.8662297572,19705.1889690639,5379.29599765346,11279.5668057296,21106.9046992598,46077.0197162582,1772.87250182452,21148.5907812763,1046.4035577112,3009.04984286354,11213.7688185731,10339.4904242984,5102.76800350897,19858.6757203716,2262.94766285585,9948.16574592661,3715.83247794554,17214.4295035895,15542.6681148669,17766.6240297804,16673.3609573028,5162.70939160492,1488.71371850044,2583.86647074867,3983.64671084668,17635.7315731839,8000.2665967356,8347.78537503921,17806.3340212133,14479.702677033,6895.67365403066,8171.14629505001,38485.3789414307,25948.1178882974,15894.9555751923,12263.2112630932,8491.20078501838,9433.51205469435,6014.29754948807,29136.8165500784
108397.992630429,36373.6768820349,7033.67613860592,29037.4588763951,27049.8097749841,36833.8349727751,15918.1956853884,8031.14646213026,36309.4816074043,64536.7604288631,24874.4572235425,19779.2616173924,40532.8654918056,25650.943295251,18189.6246842392,10169.8603305543,16994.9916005877,40205.4591790554,1066.96103126451,2234.1797092387,4044.51135986333,7567.11425186176,6086.59167298587,11710.9444003876,13822.9728091694,12140.8134132989,12219.9472946976,16544.1704187067,22778.0902771659,21611.1634827864,27665.1045821514,24464.5230161673,17548.2428034412,353.54967545168,3746.98364652076,5968.1185623595,6387.1393930116,16857.2330314675,22545.9359846064,2847.33140785236,23014.35572842,13189.6318152858,8919.17220276463,25809.9860252241,27080.4037079914,28964.433172932,13038.0653962292,20554.5198614742,5950.48312988371,11914.2445412893,26642.2933867577,46703.7780774338,2122.89530687488,21165.7319265027,2342.99239213375,2964.20906880789,11470.4240580752,10339.2086537744,5143.04476851708,20139.0786707236,2618.65685899975,10396.2040456135,3922.96280516702,17628.9037996155,15808.2172584565,17974.7119299772,16690.4211396193,4683.88515424152,1659.4891807152,2670.24308105889,4145.29255765469,17964.574940242,7983.56889656024,8363.66830468038,20273.9553995717,14897.7928214647,6907.1578842341,9768.69328910048,44708.8408158477,26469.134340796,16290.2892341724,12273.240293616,8912.34330532578,9477.83539579227,6016.57082279206,29317.5715464726
95348.7788976506,31167.9119097972,5091.51810635183,25771.3750977715,25774.7242437123,34465.943039722,14213.1062263872,5976.63398046206,29953.0197729207,60416.799056165,23991.3660292732,15355.2927181514,34215.5285364498,24026.5099666836,15659.8730229636,9234.93883837905,15588.5694842977,36606.1037995165,957.945436993388,507.186894162863,3350.74618987625,6716.04344777066,5653.35007365759,10261.9806845267,13172.0588394826,10918.5706070196,11381.2245775248,15612.681310934,19975.815359983,19362.8273622396,26786.4128438129,23432.4629434367,13515.0696618764,70.235492637014,1926.40671290337,5695.67318204808,6095.98353418752,15554.8592243251,16826.9353150397,2288.8394674635,18593.1445895221,12808.3425848077,3966.97306381697,22645.0969215977,23584.7873449808,24890.5738452781,12192.0813162797,17681.2663263198,4563.8541250785,9795.69408294509,14012.8945713032,42884.2485040192,88.0372845772818,19216.7308625003,400.72990233503,2471.77530467216,10268.775925067,9381.74710172647,4638.43869803882,17937.8822362575,1931.71026718303,9411.67431209896,3247.35132648835,15399.0190148767,13859.3604716204,17548.833302471,15505.6415505375,1694.27962453065,1314.53927525928,2539.09496620183,3673.19103614831,15830.2384073564,5433.38137718629,8141.7374275554,14095.2561302442,12606.8141753679,6586.3759914706,7036.66548693534,28897.6006972418,21540.2191362937,13809.6537799035,10668.6807308171,7601.76574945511,8693.67187697109,5950.32376413025,26899.2275769584
109072.185113861,35946.4658739399,7091.71932514536,29329.8281511134,28071.4195395112,37405.1854580077,16038.2479138266,8130.43882776523,37840.2134716846,64443.8468619213,25442.4090916854,20159.9694596094,40802.7752643656,25787.4127097125,18354.5354055832,10171.3031195087,17045.0275862508,39889.4834887148,1079.49544607662,2378.54883807281,4242.16346193221,7553.2404116409,6093.73160390463,11720.9922425249,13971.5968910684,12473.7582288745,12278.2458972236,17352.479489702,22716.0056902487,22139.1143736842,27642.3041011621,24529.9485041473,18688.7074831397,386.727778811299,3893.26194231375,5976.21509594453,6490.69517885248,17953.6842631174,22680.2370015886,3381.8329140807,23051.2977502426,13735.6438494094,9291.49256132182,26136.4393483342,27288.6669303169,29388.3694450428,13201.1544805695,20746.9134020709,6287.12475380814,11839.8962960392,27164.9201121213,46688.6113594128,2326.23972226764,21194.1948706722,2450.45854175562,3179.26425663754,11383.5119274697,10318.6275271812,5232.44090913399,20137.4262742659,2629.6185833338,10718.9043387153,3916.7078003381,17620.3222888008,15807.5168110714,17957.6753157608,16512.4797504234,5818.53983643837,1687.9918945735,2671.33836697252,4170.864728286,18331.4273247451,8603.85626128007,8372.44983739615,20683.2336086429,15018.6777613532,6907.42063568125,10089.7064866239,45177.45386222,26593.9859308809,16181.7516759102,12393.8308912326,8900.83525453444,9474.05068530899,6019.67451525084,29293.569775301
107666.099747769,36065.5279649423,6943.81241768971,28725.7891242304,27257.0023403093,36534.4623077282,16001.693421611,7780.12054051342,37112.4489886062,63306.8172445033,24901.8246435453,19492.0082157984,39882.5504047433,24824.6721997049,16403.0064344881,9811.80245846543,16757.4140205178,38575.4217668293,1050.44294980419,1606.87696887724,3908.23798239749,7546.98138016568,6045.20601533536,11476.340376153,13756.3045727845,11520.3981851209,12051.1869758008,16462.9998498229,22475.9096191318,21370.305812552,27583.8065362992,24305.8141588843,18481.7617408822,380.773448891705,3451.45500141808,5934.35147751053,6429.76642816947,17097.8588180245,22051.0137637268,3280.84228981283,22182.1575218969,13528.9638354818,7236.41053399595,25653.9899386346,26620.7714736573,28471.5923607098,12719.579083613,18389.822000983,5678.72176851916,11197.4433105001,21451.6048111051,44651.7339647589,1410.40620930792,20434.9631119038,1540.29837567274,2670.92936235654,10878.5454129989,10281.5616889527,5061.52450154916,19979.583732312,2225.11810877721,9506.97867515311,3783.20042095665,17390.3412197215,15382.1348986657,17861.1124036354,16643.3375807961,5610.43831060437,1601.53634493321,2634.85799723905,4130.40144518341,17557.0057007498,8301.16346796334,8360.16984239768,18615.8291177369,14754.5418620748,6890.29689131666,9100.98138280895,39108.5976360254,24659.9282352884,15345.3020806655,12233.7353354858,7726.48021563463,9361.30401427974,5911.45831929798,28743.9813810879
108370.291201646,36368.178834767,6425.9922863543,29274.7301179627,28049.7568366975,37333.429980203,15773.9344645682,8080.47239915411,37318.1767244153,64188.84546577,24997.9889761698,20170.7549901736,40745.2903881799,25902.4125545169,18347.3928165413,10151.5604330135,17040.7132671683,40206.6611907841,1081.10660050623,2033.71845813678,4053.63959824945,7572.67305000598,5910.86631103791,11647.3422345843,13958.5038142935,12152.2852529899,12101.7429591658,17170.7536031932,22706.1228598114,22060.9108716634,27655.3704880932,24708.2904509697,18476.9513977023,368.794238891976,3845.06382984004,5981.63199084289,6496.2801017266,17506.9528422046,22591.3110550807,3380.13723913417,22569.9271823695,13386.2179337919,9145.57786515722,26082.2917109194,27132.9019992892,28977.4506799934,13269.7629341683,20750.3454443224,6289.4287534866,11764.9806381818,26480.0229007819,46748.8906043274,1903.83308944889,20861.142402852,2156.11224519677,2970.50210964179,11413.2233648715,10344.2955702228,5198.12695640581,20134.3763920104,2605.99153864314,10257.9046321365,3922.42077133205,17424.51898091,15808.1717291974,17970.524141148,16660.6252402789,5815.63279663196,1684.53027668985,2672.96304136072,4172.69796946302,17899.0602784619,8604.39509384771,8377.37958719791,20507.0327726073,14662.7661625618,6905.18428375071,10114.396312852,44355.4218463544,26004.6506188706,16243.768833116,12383.4774441315,8915.22660526176,9475.47374737565,6021.01243149291,29320.9753249884
